timestamp,epoch_ms,station_id,station_name,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,solar_radiation,precipitation,cumulative_rain,battery_voltage,ground_truth_anomaly,ground_truth_label
2026-09-05T15:55:50.454383+00:00,1788623750454,AWS-001,Coastal Marine AWS,35.02,53.4,24.11,1013.52,8.9,168.6,411.8,0.0,0.0,13.85,0,NORMAL
2026-09-05T15:56:50.454383+00:00,1788623810454,AWS-001,Coastal Marine AWS,35.09,53.5,24.2,1013.58,7.3,168.7,373.1,0.0,0.0,13.85,0,NORMAL
2026-09-05T15:57:50.454383+00:00,1788623870454,AWS-001,Coastal Marine AWS,34.95,54.6,24.42,1013.68,5.0,165.8,347.8,0.0,0.0,13.87,0,NORMAL
2026-09-05T15:58:50.454383+00:00,1788623930454,AWS-001,Coastal Marine AWS,35.24,54.7,24.71,1013.53,6.7,160.3,358.4,0.0,0.0,13.87,0,NORMAL
2026-09-05T15:59:50.454383+00:00,1788623990454,AWS-001,Coastal Marine AWS,35.08,54.0,24.35,1013.52,5.8,159.8,422.2,0.0,0.0,13.91,0,NORMAL
2026-09-05T16:00:50.454383+00:00,1788624050454,AWS-001,Coastal Marine AWS,35.07,55.6,24.83,1013.53,5.2,151.0,293.7,0.0,0.0,13.79,0,NORMAL
2026-09-05T16:01:50.454383+00:00,1788624110454,AWS-001,Coastal Marine AWS,34.82,55.2,24.48,1013.55,5.8,150.9,366.9,0.0,0.0,13.89,0,NORMAL
2026-09-05T16:02:50.454383+00:00,1788624170454,AWS-001,Coastal Marine AWS,34.85,54.9,24.41,1013.54,4.6,150.5,317.0,0.0,0.0,13.81,0,NORMAL
2026-09-05T16:03:50.454383+00:00,1788624230454,AWS-001,Coastal Marine AWS,35.2,54.1,24.49,1013.44,6.3,155.1,403.6,0.0,0.0,13.88,0,NORMAL
2026-09-05T16:04:50.454383+00:00,1788624290454,AWS-001,Coastal Marine AWS,35.02,54.8,24.54,1013.55,4.6,159.7,345.5,0.0,0.0,13.84,0,NORMAL
2026-09-05T16:05:50.454383+00:00,1788624350454,AWS-001,Coastal Marine AWS,34.84,55.4,24.56,1013.56,8.3,160.8,368.5,0.0,0.0,13.83,0,NORMAL
2026-09-05T16:06:50.454383+00:00,1788624410454,AWS-001,Coastal Marine AWS,34.97,54.9,24.53,1013.46,5.5,160.4,372.6,0.0,0.0,13.87,0,NORMAL
2026-09-05T16:07:50.454383+00:00,1788624470454,AWS-001,Coastal Marine AWS,35.05,55.8,24.87,1013.5,4.1,155.7,277.5,0.0,0.0,13.78,0,NORMAL
2026-09-05T16:08:50.454383+00:00,1788624530454,AWS-001,Coastal Marine AWS,34.99,55.3,24.67,1013.52,5.3,157.2,303.4,0.0,0.0,13.78,0,NORMAL
2026-09-05T16:09:50.454383+00:00,1788624590454,AWS-001,Coastal Marine AWS,34.71,56.3,24.71,1013.62,6.7,157.8,206.8,0.0,0.0,13.74,0,NORMAL
2026-09-05T16:10:50.454383+00:00,1788624650454,AWS-001,Coastal Marine AWS,34.65,55.9,24.53,1013.45,5.3,155.2,249.3,0.0,0.0,13.75,0,NORMAL
2026-09-05T16:11:50.454383+00:00,1788624710454,AWS-001,Coastal Marine AWS,34.77,56.3,24.76,1013.55,4.6,162.1,228.5,0.0,0.0,13.75,0,NORMAL
2026-09-05T16:12:50.454383+00:00,1788624770454,AWS-001,Coastal Marine AWS,34.7,54.8,24.25,1013.47,6.0,162.2,359.1,0.0,0.0,13.88,0,NORMAL
2026-09-05T16:13:50.454383+00:00,1788624830454,AWS-001,Coastal Marine AWS,34.78,56.8,24.92,1013.41,5.8,160.4,255.2,0.0,0.0,13.78,0,NORMAL
2026-09-05T16:14:50.454383+00:00,1788624890454,AWS-001,Coastal Marine AWS,34.62,56.0,24.53,1013.47,7.8,166.1,273.5,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:15:50.454383+00:00,1788624950454,AWS-001,Coastal Marine AWS,34.87,56.3,24.86,1013.47,5.3,162.0,291.1,0.0,0.0,13.79,0,NORMAL
2026-09-05T16:16:50.454383+00:00,1788625010454,AWS-001,Coastal Marine AWS,34.73,55.5,24.49,1013.46,6.8,164.2,361.1,0.0,0.0,13.85,0,NORMAL
2026-09-05T16:17:50.454383+00:00,1788625070454,AWS-001,Coastal Marine AWS,34.47,56.8,24.63,1013.5,4.7,163.3,243.3,0.0,0.0,13.76,0,NORMAL
2026-09-05T16:18:50.454383+00:00,1788625130454,AWS-001,Coastal Marine AWS,34.8,55.7,24.61,1013.46,5.6,161.8,331.1,0.0,0.0,13.83,0,NORMAL
2026-09-05T16:19:50.454383+00:00,1788625190454,AWS-001,Coastal Marine AWS,34.78,55.7,24.59,1013.34,4.9,164.6,314.1,0.0,0.0,13.82,0,NORMAL
2026-09-05T16:20:50.454383+00:00,1788625250454,AWS-001,Coastal Marine AWS,34.79,56.2,24.75,1013.47,5.4,163.1,277.9,0.0,0.0,13.83,0,NORMAL
2026-09-05T16:21:50.454383+00:00,1788625310454,AWS-001,Coastal Marine AWS,34.49,56.8,24.65,1013.46,5.1,161.9,253.1,0.0,0.0,13.8,0,NORMAL
2026-09-05T16:22:50.454383+00:00,1788625370454,AWS-001,Coastal Marine AWS,34.69,56.0,24.6,1013.39,7.2,164.4,317.3,0.0,0.0,13.81,0,NORMAL
2026-09-05T16:23:50.454383+00:00,1788625430454,AWS-001,Coastal Marine AWS,34.65,56.6,24.74,1013.43,5.7,158.9,300.4,0.0,0.0,13.8,0,NORMAL
2026-09-05T16:24:50.454383+00:00,1788625490454,AWS-001,Coastal Marine AWS,34.65,55.6,24.44,1013.36,5.1,152.8,280.4,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:25:50.454383+00:00,1788625550454,AWS-001,Coastal Marine AWS,34.46,56.2,24.44,1013.42,5.3,153.5,280.7,0.0,0.0,13.81,0,NORMAL
2026-09-05T16:26:50.454383+00:00,1788625610454,AWS-001,Coastal Marine AWS,34.63,56.7,24.75,1013.38,7.4,157.8,314.4,0.0,0.0,13.84,0,NORMAL
2026-09-05T16:27:50.454383+00:00,1788625670454,AWS-001,Coastal Marine AWS,34.43,56.3,24.45,1013.3,6.1,159.6,242.8,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:28:50.454383+00:00,1788625730454,AWS-001,Coastal Marine AWS,34.44,57.0,24.66,1013.35,4.4,159.6,236.5,0.0,0.0,13.79,0,NORMAL
2026-09-05T16:29:50.454383+00:00,1788625790454,AWS-001,Coastal Marine AWS,34.66,56.4,24.69,1013.36,6.3,160.7,286.3,0.0,0.0,13.8,0,NORMAL
2026-09-05T16:30:50.454383+00:00,1788625850454,AWS-001,Coastal Marine AWS,34.49,57.3,24.8,1013.48,4.2,158.6,220.6,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:31:50.454383+00:00,1788625910454,AWS-001,Coastal Marine AWS,34.48,57.5,24.85,1013.35,6.1,162.7,254.1,0.0,0.0,13.76,0,NORMAL
2026-09-05T16:32:50.454383+00:00,1788625970454,AWS-001,Coastal Marine AWS,34.37,56.8,24.54,1013.38,4.6,163.3,217.2,0.0,0.0,13.75,0,NORMAL
2026-09-05T16:33:50.454383+00:00,1788626030454,AWS-001,Coastal Marine AWS,34.42,57.8,24.88,1013.29,7.6,163.9,222.7,0.0,0.0,13.73,0,NORMAL
2026-09-05T16:34:50.454383+00:00,1788626090454,AWS-001,Coastal Marine AWS,34.55,56.4,24.59,1013.28,6.8,163.7,273.1,0.0,0.0,13.79,0,NORMAL
2026-09-05T16:35:50.454383+00:00,1788626150454,AWS-001,Coastal Marine AWS,34.42,56.9,24.62,1013.4,5.4,158.1,260.3,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:36:50.454383+00:00,1788626210454,AWS-001,Coastal Marine AWS,34.5,57.7,24.92,1013.19,5.5,154.0,234.4,0.0,0.0,13.73,0,NORMAL
2026-09-05T16:37:50.454383+00:00,1788626270454,AWS-001,Coastal Marine AWS,34.24,57.4,24.59,1013.24,4.2,149.5,208.2,0.0,0.0,13.74,0,NORMAL
2026-09-05T16:38:50.454383+00:00,1788626330454,AWS-001,Coastal Marine AWS,34.24,56.5,24.33,1013.24,4.6,150.5,239.2,0.0,0.0,13.78,0,NORMAL
2026-09-05T16:39:50.454383+00:00,1788626390454,AWS-001,Coastal Marine AWS,34.3,57.8,24.77,1013.27,7.3,150.9,261.0,0.0,0.0,13.79,0,NORMAL
2026-09-05T16:40:50.454383+00:00,1788626450454,AWS-001,Coastal Marine AWS,33.95,57.6,24.38,1013.31,4.3,150.5,187.6,0.0,0.0,13.71,0,NORMAL
2026-09-05T16:41:50.454383+00:00,1788626510454,AWS-001,Coastal Marine AWS,34.44,58.9,25.21,1013.29,6.1,148.4,240.3,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:42:50.454383+00:00,1788626570454,AWS-001,Coastal Marine AWS,34.08,58.0,24.62,1013.35,5.6,146.7,218.6,0.0,0.0,13.76,0,NORMAL
2026-09-05T16:43:50.454383+00:00,1788626630454,AWS-001,Coastal Marine AWS,34.41,57.3,24.72,1013.34,5.8,144.4,238.0,0.0,0.0,13.79,0,NORMAL
2026-09-05T16:44:50.454383+00:00,1788626690454,AWS-001,Coastal Marine AWS,34.21,58.5,24.88,1013.34,5.6,145.0,167.9,0.0,0.0,13.72,0,NORMAL
2026-09-05T16:45:50.454383+00:00,1788626750454,AWS-001,Coastal Marine AWS,34.1,58.9,24.9,1013.16,4.9,146.3,161.4,0.0,0.0,13.69,0,NORMAL
2026-09-05T16:46:50.454383+00:00,1788626810454,AWS-001,Coastal Marine AWS,33.86,58.7,24.62,1013.22,7.5,142.3,179.1,0.0,0.0,13.74,0,NORMAL
2026-09-05T16:47:50.454383+00:00,1788626870454,AWS-001,Coastal Marine AWS,33.95,57.9,24.47,1013.28,6.2,133.6,166.2,0.0,0.0,13.75,0,NORMAL
2026-09-05T16:48:50.454383+00:00,1788626930454,AWS-001,Coastal Marine AWS,34.23,59.1,25.08,1013.19,4.6,133.7,148.1,0.0,0.0,13.69,0,NORMAL
2026-09-05T16:49:50.454383+00:00,1788626990454,AWS-001,Coastal Marine AWS,33.97,58.4,24.63,1013.18,4.7,132.7,191.0,0.0,0.0,13.75,0,NORMAL
2026-09-05T16:50:50.454383+00:00,1788627050454,AWS-001,Coastal Marine AWS,34.29,58.3,24.9,1013.28,6.8,130.8,215.6,0.0,0.0,13.75,0,NORMAL
2026-09-05T16:51:50.454383+00:00,1788627110454,AWS-001,Coastal Marine AWS,33.98,58.0,24.53,1013.25,3.9,130.2,167.6,0.0,0.0,13.72,0,NORMAL
2026-09-05T16:52:50.454383+00:00,1788627170454,AWS-001,Coastal Marine AWS,34.0,58.2,24.6,1013.27,5.4,126.7,201.5,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:53:50.454383+00:00,1788627230454,AWS-001,Coastal Marine AWS,34.25,59.0,25.07,1013.22,6.1,129.9,138.8,0.0,0.0,13.66,0,NORMAL
2026-09-05T16:54:50.454383+00:00,1788627290454,AWS-001,Coastal Marine AWS,34.24,58.5,24.91,1013.3,3.9,131.0,191.6,0.0,0.0,13.74,0,NORMAL
2026-09-05T16:55:50.454383+00:00,1788627350454,AWS-001,Coastal Marine AWS,34.18,58.4,24.83,1013.31,4.3,134.3,209.2,0.0,0.0,13.73,0,NORMAL
2026-09-05T16:56:50.454383+00:00,1788627410454,AWS-001,Coastal Marine AWS,33.92,58.3,24.56,1013.23,4.7,141.6,193.2,0.0,0.0,13.77,0,NORMAL
2026-09-05T16:57:50.454383+00:00,1788627470454,AWS-001,Coastal Marine AWS,33.74,59.4,24.7,1013.16,7.5,139.2,180.9,0.0,0.0,13.71,0,NORMAL
2026-09-05T16:58:50.454383+00:00,1788627530454,AWS-001,Coastal Marine AWS,33.83,58.9,24.64,1013.22,4.5,139.2,190.0,0.0,0.0,13.71,0,NORMAL
2026-09-05T16:59:50.454383+00:00,1788627590454,AWS-001,Coastal Marine AWS,33.84,59.5,24.82,1013.18,4.5,138.4,140.7,0.0,0.0,13.72,0,NORMAL
2026-09-05T17:00:50.454383+00:00,1788627650454,AWS-001,Coastal Marine AWS,33.86,58.5,24.56,1013.21,7.5,138.0,142.0,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:01:50.454383+00:00,1788627710454,AWS-001,Coastal Marine AWS,33.94,59.7,24.97,1013.09,4.8,136.7,145.4,0.0,0.0,13.74,0,NORMAL
2026-09-05T17:02:50.454383+00:00,1788627770454,AWS-001,Coastal Marine AWS,33.69,59.1,24.57,1013.2,4.5,132.7,158.2,0.0,0.0,13.73,0,NORMAL
2026-09-05T17:03:50.454383+00:00,1788627830454,AWS-001,Coastal Marine AWS,33.87,59.5,24.85,1013.21,5.0,130.7,169.0,0.0,0.0,13.71,0,NORMAL
2026-09-05T17:04:50.454383+00:00,1788627890454,AWS-001,Coastal Marine AWS,33.88,59.2,24.78,1013.26,4.6,128.4,133.7,0.0,0.0,13.71,0,NORMAL
2026-09-05T17:05:50.454383+00:00,1788627950454,AWS-001,Coastal Marine AWS,33.64,61.9,25.3,1013.15,4.6,127.9,93.7,0.0,0.0,13.66,0,NORMAL
2026-09-05T17:06:50.454383+00:00,1788628010454,AWS-001,Coastal Marine AWS,33.93,59.7,24.96,1013.12,5.8,133.9,146.6,0.0,0.0,13.7,0,NORMAL
2026-09-05T17:07:50.454383+00:00,1788628070454,AWS-001,Coastal Marine AWS,33.66,60.0,24.8,1013.2,6.4,131.5,134.4,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:08:50.454383+00:00,1788628130454,AWS-001,Coastal Marine AWS,33.53,59.8,24.62,1013.17,4.3,131.0,127.4,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:09:50.454383+00:00,1788628190454,AWS-001,Coastal Marine AWS,33.64,59.8,24.72,1013.14,4.6,131.0,145.6,0.0,0.0,13.7,0,NORMAL
2026-09-05T17:10:50.454383+00:00,1788628250454,AWS-001,Coastal Marine AWS,33.69,60.5,24.96,1013.1,7.5,129.2,101.0,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:11:50.454383+00:00,1788628310454,AWS-001,Coastal Marine AWS,33.71,61.0,25.12,1013.15,8.2,131.8,127.8,0.0,0.0,13.64,0,NORMAL
2026-09-05T17:12:50.454383+00:00,1788628370454,AWS-001,Coastal Marine AWS,33.61,61.1,25.05,1013.06,3.9,131.0,144.3,0.0,0.0,13.74,0,NORMAL
2026-09-05T17:13:50.454383+00:00,1788628430454,AWS-001,Coastal Marine AWS,33.24,60.6,24.57,1013.11,3.5,131.7,81.0,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:14:50.454383+00:00,1788628490454,AWS-001,Coastal Marine AWS,33.8,59.7,24.84,1013.08,4.9,134.8,118.3,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:15:50.454383+00:00,1788628550454,AWS-001,Coastal Marine AWS,33.7,60.9,25.08,1013.12,4.2,135.1,116.4,0.0,0.0,13.7,0,NORMAL
2026-09-05T17:16:50.454383+00:00,1788628610454,AWS-001,Coastal Marine AWS,33.17,62.0,24.89,1013.12,5.4,134.2,81.4,0.0,0.0,13.63,0,NORMAL
2026-09-05T17:17:50.454383+00:00,1788628670454,AWS-001,Coastal Marine AWS,33.61,61.2,25.08,1013.13,5.1,136.4,119.6,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:18:50.454383+00:00,1788628730454,AWS-001,Coastal Marine AWS,33.51,61.4,25.04,1013.09,4.6,134.7,109.6,0.0,0.0,13.69,0,NORMAL
2026-09-05T17:19:50.454383+00:00,1788628790454,AWS-001,Coastal Marine AWS,33.32,62.0,25.03,1013.11,4.9,130.1,105.6,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:20:50.454383+00:00,1788628850454,AWS-001,Coastal Marine AWS,33.7,60.7,25.03,1013.08,4.3,123.7,72.3,0.0,0.0,13.65,0,NORMAL
2026-09-05T17:21:50.454383+00:00,1788628910454,AWS-001,Coastal Marine AWS,33.33,60.5,24.63,1013.1,5.0,123.2,104.8,0.0,0.0,13.63,0,NORMAL
2026-09-05T17:22:50.454383+00:00,1788628970454,AWS-001,Coastal Marine AWS,33.58,61.3,25.08,1012.98,5.9,120.7,86.9,0.0,0.0,13.64,0,NORMAL
2026-09-05T17:23:50.454383+00:00,1788629030454,AWS-001,Coastal Marine AWS,33.37,61.4,24.91,1013.1,3.5,123.0,96.1,0.0,0.0,13.66,0,NORMAL
2026-09-05T17:24:50.454383+00:00,1788629090454,AWS-001,Coastal Marine AWS,33.12,61.1,24.59,1013.0,5.7,126.8,91.9,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:25:50.454383+00:00,1788629150454,AWS-001,Coastal Marine AWS,33.28,61.5,24.85,1012.97,4.4,127.4,76.8,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:26:50.454383+00:00,1788629210454,AWS-001,Coastal Marine AWS,33.05,60.8,24.45,1012.86,4.4,127.9,86.2,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:27:50.454383+00:00,1788629270454,AWS-001,Coastal Marine AWS,33.13,61.6,24.74,1013.01,5.9,125.7,76.0,0.0,0.0,13.63,0,NORMAL
2026-09-05T17:28:50.454383+00:00,1788629330454,AWS-001,Coastal Marine AWS,33.49,61.9,25.16,1012.99,4.4,122.4,84.2,0.0,0.0,13.68,0,NORMAL
2026-09-05T17:29:50.454383+00:00,1788629390454,AWS-001,Coastal Marine AWS,33.17,60.8,24.56,1012.98,4.4,120.9,77.1,0.0,0.0,13.65,0,NORMAL
2026-09-05T17:30:50.454383+00:00,1788629450454,AWS-001,Coastal Marine AWS,33.32,62.0,25.03,1012.96,5.2,121.8,81.1,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:31:50.454383+00:00,1788629510454,AWS-001,Coastal Marine AWS,33.32,62.0,25.03,1013.01,4.6,126.6,84.4,0.0,0.0,13.66,0,NORMAL
2026-09-05T17:32:50.454383+00:00,1788629570454,AWS-001,Coastal Marine AWS,33.36,61.9,25.04,1012.97,6.0,132.2,81.7,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:33:50.454383+00:00,1788629630454,AWS-001,Coastal Marine AWS,32.99,62.3,24.8,1012.88,5.1,129.7,51.0,0.0,0.0,13.67,0,NORMAL
2026-09-05T17:34:50.454383+00:00,1788629690454,AWS-001,Coastal Marine AWS,33.03,62.3,24.84,1012.87,5.9,131.2,55.7,0.0,0.0,13.63,0,NORMAL
2026-09-05T17:35:50.454383+00:00,1788629750454,AWS-001,Coastal Marine AWS,32.85,82.5,24.53,1012.91,4.0,126.4,52.6,0.0,0.0,13.65,1,FLATLINE
2026-09-05T17:36:50.454383+00:00,1788629810454,AWS-001,Coastal Marine AWS,32.9,82.5,24.77,1012.8,6.2,126.5,38.6,0.0,0.0,12.38,1,FLATLINE
2026-09-05T17:37:50.454383+00:00,1788629870454,AWS-001,Coastal Marine AWS,32.77,82.5,24.78,1012.92,4.7,133.7,46.6,0.0,0.0,12.38,1,FLATLINE
2026-09-05T17:38:50.454383+00:00,1788629930454,AWS-001,Coastal Marine AWS,32.92,82.5,24.87,1012.86,6.0,137.8,52.0,0.0,0.0,13.68,1,FLATLINE
2026-09-05T17:39:50.454383+00:00,1788629990454,AWS-001,Coastal Marine AWS,32.85,82.5,24.77,1012.82,6.1,139.8,47.1,0.0,0.0,12.4,1,FLATLINE
2026-09-05T17:40:50.454383+00:00,1788630050454,AWS-001,Coastal Marine AWS,33.06,82.5,25.32,1012.83,4.6,143.4,46.5,0.0,0.0,12.41,1,FLATLINE
2026-09-05T17:41:50.454383+00:00,1788630110454,AWS-001,Coastal Marine AWS,33.09,82.5,24.92,1012.84,3.7,141.7,49.3,0.0,0.0,12.38,1,FLATLINE
2026-09-05T17:42:50.454383+00:00,1788630170454,AWS-001,Coastal Marine AWS,32.77,82.5,24.81,1012.77,5.1,133.9,32.3,0.0,0.0,12.42,1,FLATLINE
2026-09-05T17:43:50.454383+00:00,1788630230454,AWS-001,Coastal Marine AWS,32.9,82.5,24.82,1012.79,3.4,137.0,41.3,0.0,0.0,12.4,1,FLATLINE
2026-09-05T17:44:50.454383+00:00,1788630290454,AWS-001,Coastal Marine AWS,32.96,82.5,25.17,1012.82,4.9,132.9,40.7,0.0,0.0,12.37,1,FLATLINE
2026-09-05T17:45:50.454383+00:00,1788630350454,AWS-001,Coastal Marine AWS,33.08,82.5,25.1,1012.8,4.5,133.2,30.7,0.0,0.0,12.42,1,FLATLINE
2026-09-05T17:46:50.454383+00:00,1788630410454,AWS-001,Coastal Marine AWS,32.92,82.5,24.87,1012.86,3.9,137.2,16.1,0.0,0.0,12.39,1,FLATLINE
2026-09-05T17:47:50.454383+00:00,1788630470454,AWS-001,Coastal Marine AWS,32.71,82.5,24.78,1012.77,5.6,137.9,36.2,0.0,0.0,12.39,1,FLATLINE
2026-09-05T17:48:50.454383+00:00,1788630530454,AWS-001,Coastal Marine AWS,32.63,82.5,24.78,1012.69,4.7,138.7,26.7,0.0,0.0,12.41,1,FLATLINE
2026-09-05T17:49:50.454383+00:00,1788630590454,AWS-001,Coastal Marine AWS,32.83,82.5,25.02,1012.7,4.1,140.1,24.3,0.0,0.0,12.4,1,FLATLINE
2026-09-05T17:50:50.454383+00:00,1788630650454,AWS-001,Coastal Marine AWS,32.77,82.5,24.89,1012.69,4.8,147.9,18.8,0.0,0.0,12.38,1,FLATLINE
2026-09-05T17:51:50.454383+00:00,1788630710454,AWS-001,Coastal Marine AWS,32.7,82.5,25.03,1012.69,3.9,149.9,10.4,0.0,0.0,12.45,1,FLATLINE
2026-09-05T17:52:50.454383+00:00,1788630770454,AWS-001,Coastal Marine AWS,32.53,82.5,24.82,1012.64,4.5,153.4,23.7,0.0,0.0,12.39,1,FLATLINE
2026-09-05T17:53:50.454383+00:00,1788630830454,AWS-001,Coastal Marine AWS,32.76,82.5,24.93,1012.77,3.9,155.0,12.0,0.0,0.0,12.4,1,FLATLINE
2026-09-05T17:54:50.454383+00:00,1788630890454,AWS-001,Coastal Marine AWS,32.62,82.5,25.09,1012.7,6.8,160.0,5.1,0.0,0.0,12.37,1,FLATLINE
2026-09-05T17:55:50.454383+00:00,1788630950454,AWS-001,Coastal Marine AWS,32.56,82.5,25.11,1012.61,3.1,160.7,17.3,0.0,0.0,12.41,1,FLATLINE
2026-09-05T17:56:50.454383+00:00,1788631010454,AWS-001,Coastal Marine AWS,32.93,82.5,25.25,1012.62,7.0,155.6,0.0,0.0,0.0,12.43,1,FLATLINE
2026-09-05T17:57:50.454383+00:00,1788631070454,AWS-001,Coastal Marine AWS,32.44,82.5,24.92,1012.52,5.3,153.9,0.0,0.0,0.0,12.39,1,FLATLINE
2026-09-05T17:58:50.454383+00:00,1788631130454,AWS-001,Coastal Marine AWS,32.42,82.5,24.87,1012.65,4.3,152.9,0.0,0.0,0.0,12.42,1,FLATLINE
2026-09-05T17:59:50.454383+00:00,1788631190454,AWS-001,Coastal Marine AWS,32.23,82.5,24.64,1012.54,3.3,151.9,0.0,0.0,0.0,12.37,1,FLATLINE
2026-09-05T18:00:50.454383+00:00,1788631250454,AWS-001,Coastal Marine AWS,32.4,82.5,24.88,1012.52,6.6,150.6,0.0,0.0,0.0,12.44,1,FLATLINE
2026-09-05T18:01:50.454383+00:00,1788631310454,AWS-001,Coastal Marine AWS,32.64,82.5,24.92,1012.45,4.9,150.5,0.0,0.0,0.0,12.42,1,FLATLINE
2026-09-05T18:02:50.454383+00:00,1788631370454,AWS-001,Coastal Marine AWS,32.63,82.5,25.02,1012.54,5.5,149.9,0.0,0.0,0.0,12.38,1,FLATLINE
2026-09-05T18:03:50.454383+00:00,1788631430454,AWS-001,Coastal Marine AWS,32.24,82.5,24.6,1012.52,5.8,151.1,0.0,0.0,0.0,12.4,1,FLATLINE
2026-09-05T18:04:50.454383+00:00,1788631490454,AWS-001,Coastal Marine AWS,32.46,82.5,24.8,1012.47,5.4,147.3,0.0,0.0,0.0,12.4,1,FLATLINE
2026-09-05T18:05:50.454383+00:00,1788631550454,AWS-001,Coastal Marine AWS,32.39,65.6,25.1,1012.52,6.2,146.9,0.0,0.0,0.0,12.43,0,NORMAL
2026-09-05T18:06:50.454383+00:00,1788631610454,AWS-001,Coastal Marine AWS,32.55,65.7,25.28,1012.55,5.7,145.2,0.0,0.0,0.0,12.4,0,NORMAL
2026-09-05T18:07:50.454383+00:00,1788631670454,AWS-001,Coastal Marine AWS,32.45,65.0,25.0,1012.5,5.0,144.0,0.0,0.0,0.0,12.42,0,NORMAL
2026-09-05T18:08:50.454383+00:00,1788631730454,AWS-001,Coastal Marine AWS,32.04,65.5,24.74,1012.5,3.5,140.8,0.0,0.0,0.0,12.4,0,NORMAL
2026-09-05T18:09:50.454383+00:00,1788631790454,AWS-001,Coastal Marine AWS,32.33,65.4,24.99,1012.51,4.1,138.7,0.0,0.0,0.0,12.38,0,NORMAL
2026-09-05T18:10:50.454383+00:00,1788631850454,AWS-001,Coastal Marine AWS,32.31,64.9,24.84,1012.46,6.2,140.1,0.0,0.0,0.0,12.4,0,NORMAL
2026-09-05T18:11:50.454383+00:00,1788631910454,AWS-001,Coastal Marine AWS,32.16,65.0,24.73,1012.39,5.6,141.2,0.0,0.0,0.0,12.42,0,NORMAL
2026-09-05T18:12:50.454383+00:00,1788631970454,AWS-001,Coastal Marine AWS,32.27,65.1,24.86,1012.45,6.7,144.1,0.0,0.0,0.0,12.39,0,NORMAL
2026-09-05T18:13:50.454383+00:00,1788632030454,AWS-001,Coastal Marine AWS,32.18,64.5,24.62,1012.4,5.8,141.5,0.0,0.0,0.0,12.41,0,NORMAL
2026-09-05T18:14:50.454383+00:00,1788632090454,AWS-001,Coastal Marine AWS,32.04,66.8,25.07,1012.52,5.3,136.9,0.0,0.0,0.0,12.38,0,NORMAL
2026-09-05T18:15:50.454383+00:00,1788632150454,AWS-001,Coastal Marine AWS,32.23,66.0,25.05,1012.43,4.2,135.0,0.0,0.0,0.0,12.38,0,NORMAL
2026-09-05T18:16:50.454383+00:00,1788632210454,AWS-001,Coastal Marine AWS,32.02,66.3,24.93,1012.42,6.4,136.7,0.0,0.0,0.0,12.34,0,NORMAL
2026-09-05T18:17:50.454383+00:00,1788632270454,AWS-001,Coastal Marine AWS,32.22,66.2,25.09,1012.46,4.5,135.9,0.0,0.0,0.0,12.39,0,NORMAL
2026-09-05T18:18:50.454383+00:00,1788632330454,AWS-001,Coastal Marine AWS,31.82,65.7,24.59,1012.41,4.3,131.7,0.0,0.0,0.0,12.41,0,NORMAL
2026-09-05T18:19:50.454383+00:00,1788632390454,AWS-001,Coastal Marine AWS,31.85,65.7,24.61,1012.44,3.9,134.1,0.0,0.0,0.0,12.4,0,NORMAL
2026-09-05T18:20:50.454383+00:00,1788632450454,AWS-001,Coastal Marine AWS,31.95,65.9,24.76,1012.49,3.7,134.4,0.0,0.0,0.0,12.38,0,NORMAL
2026-09-05T18:21:50.454383+00:00,1788632510454,AWS-001,Coastal Marine AWS,31.82,65.4,24.51,1012.37,5.5,134.7,0.0,0.0,0.0,12.41,0,NORMAL
2026-09-05T18:22:50.454383+00:00,1788632570454,AWS-001,Coastal Marine AWS,31.74,66.7,24.76,1012.41,4.1,133.1,0.0,0.0,0.0,12.4,0,NORMAL
2026-09-05T18:23:50.454383+00:00,1788632630454,AWS-001,Coastal Marine AWS,32.02,66.8,25.05,1012.34,5.5,136.8,0.0,0.0,0.0,12.39,0,NORMAL
2026-09-05T18:24:50.454383+00:00,1788632690454,AWS-001,Coastal Marine AWS,31.81,65.9,24.63,1012.29,5.9,134.6,0.0,0.0,0.0,12.39,0,NORMAL
