datetime,temperature,humidity,pressure,wind_speed,is_anomaly_true
2014-01-31 16:00:00,12.14,93.0,1015.0,1.0,0
2014-01-31 17:00:00,12.79,93.0,1016.0,2.0,0
2014-01-31 18:00:00,13.23,93.0,1017.0,1.0,0
2014-01-31 19:00:00,13.68,93.0,1016.0,1.0,0
2014-01-31 20:00:00,14.16,93.0,1015.0,2.0,0
2014-01-31 21:00:00,14.55,93.0,1014.0,1.0,0
2014-01-31 22:00:00,14.82,93.0,1014.0,2.0,0
2014-01-31 23:00:00,14.73,93.0,1014.0,2.0,0
2014-02-01 00:00:00,14.26,93.0,1014.0,2.0,0
2014-02-01 01:00:00,13.3,93.0,1014.0,1.0,0
2014-02-01 02:00:00,12.49,93.0,1014.0,0.0,0
2014-02-01 03:00:00,11.49,93.0,1015.0,0.0,0
2014-02-01 04:00:00,10.87,93.0,1015.0,0.0,0
2014-02-01 05:00:00,10.63,93.0,1015.0,0.0,0
2014-02-01 06:00:00,9.85,93.0,1015.0,0.0,0
2014-02-01 07:00:00,9.17,93.0,1015.0,0.0,0
2014-02-01 08:00:00,8.72,93.0,1015.0,0.0,0
2014-02-01 09:00:00,8.71,93.0,1015.0,0.0,0
2014-02-01 10:00:00,8.33,93.0,1015.0,0.0,0
2014-02-01 11:00:00,8.07,93.0,1015.0,0.0,0
2014-02-01 12:00:00,7.89,93.0,1014.0,1.0,0
2014-02-01 13:00:00,7.52,93.0,1015.0,0.0,0
2014-02-01 14:00:00,7.26,93.0,1015.0,0.0,0
2014-02-01 15:00:00,7.09,93.0,1016.0,0.0,0
2014-02-01 16:00:00,8.83,93.0,1017.0,0.0,0
2014-02-01 17:00:00,11.63,93.0,1017.0,0.0,0
2014-02-01 18:00:00,13.58,93.0,1017.0,0.0,0
2014-02-01 19:00:00,14.38,93.0,1017.0,1.0,0
2014-02-01 20:00:00,15.49,93.0,1016.0,1.0,0
2014-02-01 21:00:00,15.74,93.0,1016.0,2.0,0
2014-02-01 22:00:00,15.71,93.0,1015.0,2.0,0
2014-02-01 23:00:00,15.75,93.0,1015.0,2.0,0
2014-02-02 00:00:00,14.88,93.0,1016.0,1.0,0
2014-02-02 01:00:00,13.85,93.0,1016.0,1.0,0
2014-02-02 02:00:00,12.6,93.0,1017.0,0.0,0
2014-02-02 03:00:00,11.51,93.0,1018.0,0.0,0
2014-02-02 04:00:00,10.54,93.0,1018.0,0.0,0
2014-02-02 05:00:00,9.53,93.0,1018.0,0.0,0
2014-02-02 06:00:00,8.29,93.0,1018.0,0.0,0
2014-02-02 07:00:00,7.46,93.0,1018.0,0.0,0
2014-02-02 08:00:00,7.46,93.0,1018.0,1.0,0
2014-02-02 09:00:00,6.8,93.0,1019.0,1.0,0
2014-02-02 10:00:00,6.5,93.0,1019.0,1.0,0
2014-02-02 11:00:00,5.9,93.0,1019.0,0.0,0
2014-02-02 12:00:00,5.75,93.0,1018.0,1.0,0
2014-02-02 13:00:00,5.7,93.0,1019.0,0.0,0
2014-02-02 14:00:00,5.68,93.0,1019.0,0.0,0
2014-02-02 15:00:00,6.39,93.0,1019.0,0.0,0
2014-02-02 16:00:00,7.39,93.0,1019.0,0.0,0
2014-02-02 17:00:00,9.89,93.0,1020.0,0.0,0
2014-02-02 18:00:00,12.7,93.0,1020.0,1.0,0
2014-02-02 19:00:00,15.12,44.0,1019.0,2.0,0
2014-02-02 20:00:00,16.01,44.0,1019.0,2.0,0
2014-02-02 21:00:00,16.38,51.0,1018.0,3.0,0
2014-02-02 22:00:00,16.06,59.0,1017.0,5.0,0
2014-02-02 23:00:00,15.83,63.0,1017.0,5.0,0
2014-02-03 00:00:00,14.85,59.0,1017.0,4.0,0
2014-02-03 01:00:00,13.67,63.0,1017.0,3.0,0
2014-02-03 02:00:00,13.02,71.0,1016.0,2.0,0
2014-02-03 03:00:00,12.42,71.0,1017.0,2.0,0
2014-02-03 04:00:00,11.72,58.0,1017.0,2.0,0
2014-02-03 05:00:00,10.86,71.0,1016.0,1.0,0
2014-02-03 06:00:00,10.52,71.0,1016.0,0.0,0
2014-02-03 07:00:00,10.3,62.0,1016.0,2.0,0
2014-02-03 08:00:00,10.11,76.0,1015.0,0.0,0
2014-02-03 09:00:00,9.45,76.0,1015.0,1.0,0
2014-02-03 10:00:00,8.77,87.0,1014.0,3.0,0
2014-02-03 11:00:00,8.5,93.0,1014.0,2.0,0
2014-02-03 12:00:00,8.45,87.0,1012.0,5.0,0
2014-02-03 13:00:00,8.48,76.0,1012.0,1.0,0
2014-02-03 14:00:00,8.18,81.0,1012.0,1.0,0
2014-02-03 15:00:00,8.25,81.0,1013.0,0.0,0
2014-02-03 16:00:00,9.02,76.0,1014.0,1.0,0
2014-02-03 17:00:00,11.06,62.0,1015.0,2.0,0
2014-02-03 18:00:00,12.95,71.0,1015.0,1.0,0
2014-02-03 19:00:00,13.62,67.0,1015.0,4.0,0
2014-02-03 20:00:00,13.92,67.0,1015.0,4.0,0
2014-02-03 21:00:00,14.01,67.0,1014.0,4.0,0
2014-02-03 22:00:00,14.37,63.0,1014.0,4.0,0
2014-02-03 23:00:00,14.39,59.0,1014.0,2.0,0
2014-02-04 00:00:00,14.23,55.0,1014.0,2.0,0
2014-02-04 01:00:00,13.02,58.0,1014.0,3.0,0
2014-02-04 02:00:00,11.75,71.0,1014.0,2.0,0
2014-02-04 03:00:00,10.93,62.0,1015.0,0.0,0
2014-02-04 04:00:00,10.58,76.0,1015.0,0.0,0
2014-02-04 05:00:00,10.72,62.0,1016.0,2.0,0
2014-02-04 06:00:00,10.19,62.0,1017.0,0.0,0
2014-02-04 07:00:00,9.64,87.0,1017.0,1.0,0
2014-02-04 08:00:00,9.02,71.0,1017.0,0.0,0
2014-02-04 09:00:00,8.54,87.0,1016.0,2.0,0
2014-02-04 10:00:00,8.43,81.0,1017.0,1.0,0
2014-02-04 11:00:00,8.4,93.0,1017.0,2.0,0
2014-02-04 12:00:00,8.62,93.0,1017.0,2.0,0
2014-02-04 13:00:00,8.45,93.0,1017.0,3.0,0
2014-02-04 14:00:00,8.42,93.0,1017.0,2.0,0
2014-02-04 15:00:00,8.79,71.0,1018.0,4.0,0
2014-02-04 16:00:00,10.01,66.0,1019.0,2.0,0
2014-02-04 17:00:00,11.83,67.0,1019.0,2.0,0
2014-02-04 18:00:00,13.78,62.0,1020.0,1.0,0
2014-02-04 19:00:00,14.6,51.0,1020.0,4.0,0
2014-02-04 20:00:00,14.61,51.0,1019.0,5.0,0
2014-02-04 21:00:00,14.91,51.0,1018.0,4.0,0
2014-02-04 22:00:00,14.98,51.0,1018.0,4.0,0
2014-02-04 23:00:00,14.78,51.0,1018.0,4.0,0
2014-02-05 00:00:00,14.21,51.0,1017.0,3.0,0
2014-02-05 01:00:00,12.95,54.0,1017.0,3.0,0
2014-02-05 02:00:00,11.86,62.0,1018.0,3.0,0
2014-02-05 03:00:00,11.27,62.0,1018.0,2.0,0
2014-02-05 04:00:00,10.94,62.0,1019.0,2.0,0
2014-02-05 05:00:00,10.5,76.0,1019.0,0.0,0
2014-02-05 06:00:00,10.37,76.0,1019.0,0.0,0
2014-02-05 07:00:00,10.37,71.0,1019.0,0.0,0
2014-02-05 08:00:00,10.45,71.0,1019.0,0.0,0
2014-02-05 09:00:00,10.39,76.0,1019.0,1.0,0
2014-02-05 10:00:00,10.17,76.0,1018.0,1.0,0
2014-02-05 11:00:00,9.42,81.0,1018.0,2.0,0
2014-02-05 12:00:00,8.93,81.0,1018.0,1.0,0
2014-02-05 13:00:00,8.3,71.0,1018.0,2.0,0
2014-02-05 14:00:00,7.43,81.0,1018.0,1.0,0
2014-02-05 15:00:00,7.63,87.0,1019.0,2.0,0
2014-02-05 16:00:00,9.79,62.0,1020.0,2.0,0
2014-02-05 17:00:00,12.01,58.0,1020.0,2.0,0
2014-02-05 18:00:00,13.88,51.0,1021.0,1.0,0
2014-02-05 19:00:00,14.94,51.0,1020.0,2.0,0
2014-02-05 20:00:00,15.79,48.0,1019.0,2.0,0
2014-02-05 21:00:00,16.42,48.0,1018.0,4.0,0
2014-02-05 22:00:00,16.21,51.0,1018.0,4.0,0
2014-02-05 23:00:00,15.64,51.0,1017.0,4.0,0
2014-02-06 00:00:00,14.94,51.0,1017.0,4.0,0
2014-02-06 01:00:00,13.59,55.0,1017.0,3.0,0
2014-02-06 02:00:00,12.53,58.0,1018.0,2.0,0
2014-02-06 03:00:00,11.56,66.0,1018.0,2.0,0
2014-02-06 04:00:00,10.84,67.0,1019.0,0.0,0
2014-02-06 05:00:00,9.96,76.0,1018.0,1.0,0
2014-02-06 06:00:00,9.49,71.0,1019.0,0.0,0
2014-02-06 07:00:00,9.16,87.0,1018.0,0.0,0
2014-02-06 08:00:00,9.62,81.0,1018.0,0.0,0
2014-02-06 09:00:00,9.62,81.0,1019.0,1.0,0
2014-02-06 10:00:00,9.38,76.0,1018.0,0.0,0
2014-02-06 11:00:00,9.56,81.0,1018.0,1.0,0
2014-02-06 12:00:00,9.54,76.0,1018.0,0.0,0
2014-02-06 13:00:00,9.67,76.0,1018.0,1.0,0
2014-02-06 14:00:00,9.97,76.0,1018.0,2.0,0
2014-02-06 15:00:00,10.05,76.0,1018.0,0.0,0
2014-02-06 16:00:00,10.79,76.0,1018.0,2.0,0
2014-02-06 17:00:00,12.79,62.0,1019.0,3.0,0
2014-02-06 18:00:00,14.28,63.0,1020.0,4.0,0
2014-02-06 19:00:00,14.89,63.0,1019.0,4.0,0
2014-02-06 20:00:00,15.22,63.0,1019.0,4.0,0
2014-02-06 21:00:00,15.8,63.0,1018.0,4.0,0
2014-02-06 22:00:00,15.43,59.0,1017.0,4.0,0
2014-02-06 23:00:00,14.96,59.0,1017.0,5.0,0
2014-02-07 00:00:00,13.43,63.0,1017.0,4.0,0
2014-02-07 01:00:00,12.49,72.0,1018.0,4.0,0
2014-02-07 02:00:00,11.7,71.0,1018.0,2.0,0
2014-02-07 03:00:00,11.22,87.0,1017.0,2.0,0
2014-02-07 04:00:00,10.91,93.0,1018.0,2.0,0
2014-02-07 05:00:00,10.87,87.0,1018.0,4.0,0
2014-02-07 06:00:00,10.78,87.0,1018.0,3.0,0
2014-02-07 07:00:00,10.85,87.0,1018.0,4.0,0
2014-02-07 08:00:00,10.88,93.0,1018.0,4.0,0
2014-02-07 09:00:00,11.01,100.0,1018.0,2.0,0
2014-02-07 10:00:00,11.18,87.0,1019.0,0.0,0
2014-02-07 11:00:00,11.18,100.0,1018.0,1.0,0
2014-02-07 12:00:00,11.39,87.0,1019.0,2.0,0
2014-02-07 13:00:00,11.57,87.0,1019.0,1.0,0
2014-02-07 14:00:00,11.37,100.0,1019.0,0.0,0
2014-02-07 15:00:00,11.15,100.0,1020.0,2.0,0
2014-02-07 16:00:00,11.74,100.0,1021.0,0.0,0
2014-02-07 17:00:00,12.96,93.0,1022.0,2.0,0
2014-02-07 18:00:00,13.76,67.0,1023.0,2.0,0
2014-02-07 19:00:00,14.87,59.0,1023.0,3.0,0
2014-02-07 20:00:00,15.84,59.0,1023.0,4.0,0
2014-02-07 21:00:00,16.04,55.0,1022.0,4.0,0
2014-02-07 22:00:00,16.24,55.0,1021.0,4.0,0
2014-02-07 23:00:00,15.99,59.0,1021.0,4.0,0
2014-02-08 00:00:00,15.45,59.0,1022.0,3.0,0
2014-02-08 01:00:00,14.06,63.0,1021.0,2.0,0
2014-02-08 02:00:00,12.67,76.0,1021.0,2.0,0
2014-02-08 03:00:00,11.77,76.0,1021.0,1.0,0
2014-02-08 04:00:00,11.13,87.0,1022.0,2.0,0
2014-02-08 05:00:00,11.35,71.0,1023.0,1.0,0
2014-02-08 06:00:00,11.19,76.0,1024.0,1.0,0
2014-02-08 07:00:00,10.88,76.0,1024.0,2.0,0
2014-02-08 08:00:00,10.75,76.0,1024.0,0.0,0
2014-02-08 09:00:00,10.48,71.0,1024.0,1.0,0
2014-02-08 10:00:00,9.98,76.0,1024.0,0.0,0
2014-02-08 11:00:00,9.44,93.0,1022.0,1.0,0
2014-02-08 12:00:00,8.86,81.0,1023.0,0.0,0
2014-02-08 13:00:00,8.51,93.0,1023.0,0.0,0
2014-02-08 14:00:00,8.24,93.0,1023.0,0.0,0
2014-02-08 15:00:00,8.23,93.0,1024.0,0.0,0
2014-02-08 16:00:00,9.67,71.0,1025.0,1.0,0
2014-02-08 17:00:00,12.46,67.0,1026.0,3.0,0
2014-02-08 18:00:00,15.07,55.0,1026.0,4.0,0
2014-02-08 19:00:00,16.78,48.0,1025.0,4.0,0
2014-02-08 20:00:00,17.43,52.0,1025.0,5.0,0
2014-02-08 21:00:00,17.66,52.0,1024.0,5.0,0
2014-02-08 22:00:00,17.72,52.0,1023.0,5.0,0
2014-02-08 23:00:00,17.09,52.0,1023.0,6.0,0
2014-02-09 00:00:00,16.35,63.0,1023.0,5.0,0
2014-02-09 01:00:00,15.01,63.0,1023.0,5.0,0
2014-02-09 02:00:00,13.76,72.0,1023.0,4.0,0
2014-02-09 03:00:00,12.83,87.0,1023.0,3.0,0
2014-02-09 04:00:00,12.12,87.0,1023.0,2.0,0
2014-02-09 05:00:00,11.97,87.0,1023.0,2.0,0
2014-02-09 06:00:00,12.05,87.0,1024.0,4.0,0
2014-02-09 07:00:00,11.91,87.0,1024.0,1.0,0
2014-02-09 08:00:00,11.43,93.0,1024.0,2.0,0
2014-02-09 09:00:00,11.42,82.0,1024.0,3.0,0
2014-02-09 10:00:00,11.34,87.0,1023.0,2.0,0
2014-02-09 11:00:00,11.54,87.0,1023.0,0.0,0
2014-02-09 12:00:00,11.61,77.0,1023.0,3.0,0
2014-02-09 13:00:00,11.57,72.0,1023.0,2.0,0
2014-02-09 14:00:00,11.47,77.0,1023.0,2.0,0
2014-02-09 15:00:00,11.44,82.0,1023.0,0.0,0
2014-02-09 16:00:00,11.62,77.0,1024.0,1.0,0
2014-02-09 17:00:00,12.7,72.0,1024.0,1.0,0
2014-02-09 18:00:00,14.01,63.0,1024.0,3.0,0
2014-02-09 19:00:00,15.36,59.0,1023.0,3.0,0
2014-02-09 20:00:00,16.25,63.0,1023.0,4.0,0
2014-02-09 21:00:00,17.38,55.0,1022.0,5.0,0
2014-02-09 22:00:00,17.5,63.0,1021.0,5.0,0
2014-02-09 23:00:00,17.3,59.0,1020.0,6.0,0
2014-02-10 00:00:00,16.04,63.0,1021.0,5.0,0
2014-02-10 01:00:00,14.96,72.0,1020.0,4.0,0
2014-02-10 02:00:00,13.79,72.0,1021.0,3.0,0
2014-02-10 03:00:00,12.78,82.0,1020.0,2.0,0
2014-02-10 04:00:00,12.55,87.0,1021.0,1.0,0
2014-02-10 05:00:00,12.75,77.0,1021.0,0.0,0
2014-02-10 06:00:00,12.8,77.0,1022.0,0.0,0
2014-02-10 07:00:00,12.78,82.0,1022.0,0.0,0
2014-02-10 08:00:00,12.63,82.0,1022.0,0.0,0
2014-02-10 09:00:00,12.29,82.0,1022.0,0.0,0
2014-02-10 10:00:00,12.01,82.0,1021.0,0.0,0
2014-02-10 11:00:00,11.83,87.0,1021.0,0.0,0
2014-02-10 12:00:00,11.16,82.0,1020.0,0.0,0
2014-02-10 13:00:00,10.85,82.0,1020.0,0.0,0
2014-02-10 14:00:00,10.44,81.0,1021.0,0.0,0
2014-02-10 15:00:00,10.36,82.0,1021.0,0.0,0
2014-02-10 16:00:00,11.86,76.0,1021.0,0.0,0
2014-02-10 17:00:00,13.94,67.0,1022.0,0.0,0
2014-02-10 18:00:00,15.13,63.0,1022.0,1.0,0
2014-02-10 19:00:00,16.29,63.0,1021.0,2.0,0
2014-02-10 20:00:00,16.99,63.0,1020.0,3.0,0
2014-02-10 21:00:00,17.6,63.0,1019.0,3.0,0
2014-02-10 22:00:00,17.71,68.0,1019.0,3.0,0
2014-02-10 23:00:00,17.34,68.0,1018.0,3.0,0
2014-02-11 00:00:00,16.52,63.0,1018.0,4.0,0
2014-02-11 01:00:00,15.58,72.0,1018.0,3.0,0
2014-02-11 02:00:00,14.55,77.0,1018.0,2.0,0
2014-02-11 03:00:00,13.64,87.0,1018.0,2.0,0
2014-02-11 04:00:00,13.0,77.0,1018.0,2.0,0
2014-02-11 05:00:00,12.53,77.0,1018.0,0.0,0
2014-02-11 06:00:00,11.75,93.0,1018.0,0.0,0
2014-02-11 07:00:00,11.27,93.0,1018.0,0.0,0
2014-02-11 08:00:00,10.89,82.0,1019.0,1.0,0
2014-02-11 09:00:00,10.6,93.0,1018.0,0.0,0
2014-02-11 10:00:00,10.31,87.0,1018.0,0.0,0
2014-02-11 11:00:00,10.1,87.0,1018.0,2.0,0
2014-02-11 12:00:00,9.93,93.0,1018.0,2.0,0
2014-02-11 13:00:00,9.6,93.0,1018.0,0.0,0
2014-02-11 14:00:00,9.11,81.0,1018.0,0.0,0
2014-02-11 15:00:00,9.49,81.0,1018.0,1.0,0
2014-02-11 16:00:00,11.31,93.0,1019.0,0.0,0
2014-02-11 17:00:00,14.21,93.0,1019.0,0.0,0
2014-02-11 18:00:00,16.81,77.0,1020.0,4.0,0
2014-02-11 19:00:00,19.04,72.0,1019.0,4.0,0
2014-02-11 20:00:00,21.24,68.0,1019.0,3.0,0
2014-02-11 21:00:00,22.07,59.0,1018.0,3.0,0
2014-02-11 22:00:00,21.13,68.0,1018.0,6.0,0
2014-02-11 23:00:00,18.81,72.0,1018.0,4.0,0
2014-02-12 00:00:00,20.04,52.0,1017.0,2.0,0
2014-02-12 01:00:00,19.06,63.0,1017.0,2.0,0
2014-02-12 02:00:00,17.18,68.0,1017.0,1.0,0
2014-02-12 03:00:00,15.91,77.0,1018.0,1.0,0
2014-02-12 04:00:00,14.99,77.0,1018.0,2.0,0
2014-02-12 05:00:00,14.33,67.0,1019.0,2.0,0
2014-02-12 06:00:00,13.45,72.0,1019.0,1.0,0
2014-02-12 07:00:00,12.93,77.0,1019.0,1.0,0
2014-02-12 08:00:00,12.53,82.0,1019.0,1.0,0
2014-02-12 09:00:00,12.33,82.0,1019.0,2.0,0
2014-02-12 10:00:00,11.55,87.0,1019.0,0.0,0
2014-02-12 11:00:00,11.23,76.0,1019.0,0.0,0
2014-02-12 12:00:00,11.38,81.0,1020.0,3.0,0
2014-02-12 13:00:00,10.88,93.0,1020.0,2.0,0
2014-02-12 14:00:00,10.53,93.0,1020.0,0.0,0
2014-02-12 15:00:00,10.96,87.0,1021.0,0.0,0
2014-02-12 16:00:00,13.93,76.0,1020.0,0.0,0
2014-02-12 17:00:00,18.0,52.0,1021.0,1.0,0
2014-02-12 18:00:00,22.42,40.0,1021.0,3.0,0
2014-02-12 19:00:00,24.36,40.0,1020.0,3.0,0
2014-02-12 20:00:00,25.31,33.0,1019.0,3.0,0
2014-02-12 21:00:00,25.04,37.0,1019.0,4.0,0
2014-02-12 22:00:00,24.15,40.0,1018.0,4.0,0
2014-02-12 23:00:00,23.4,40.0,1018.0,3.0,0
2014-02-13 00:00:00,23.8,36.0,1017.0,3.0,0
2014-02-13 01:00:00,23.05,31.0,1017.0,3.0,0
2014-02-13 02:00:00,20.32,45.0,1018.0,3.0,0
2014-02-13 03:00:00,17.51,63.0,1018.0,2.0,0
2014-02-13 04:00:00,16.51,59.0,1018.0,1.0,0
2014-02-13 05:00:00,15.38,52.0,1019.0,2.0,0
2014-02-13 06:00:00,14.86,55.0,1019.0,0.0,0
2014-02-13 07:00:00,13.83,51.0,1019.0,0.0,0
2014-02-13 08:00:00,13.45,59.0,1019.0,1.0,0
2014-02-13 09:00:00,13.18,58.0,1019.0,0.0,0
2014-02-13 10:00:00,12.73,62.0,1018.0,0.0,0
2014-02-13 11:00:00,12.46,58.0,1018.0,0.0,0
2014-02-13 12:00:00,12.14,62.0,1017.0,0.0,0
2014-02-13 13:00:00,11.37,58.0,1018.0,0.0,0
2014-02-13 14:00:00,11.26,58.0,1018.0,0.0,0
2014-02-13 15:00:00,12.16,54.0,1018.0,0.0,0
2014-02-13 16:00:00,15.91,48.0,1019.0,0.0,0
2014-02-13 17:00:00,19.67,39.0,1019.0,0.0,0
2014-02-13 18:00:00,22.92,37.0,1019.0,0.0,0
2014-02-13 19:00:00,25.12,33.0,1018.0,1.0,0
2014-02-13 20:00:00,26.47,40.0,1018.0,3.0,0
2014-02-13 21:00:00,26.35,40.0,1017.0,4.0,0
2014-02-13 22:00:00,26.6,38.0,1016.0,2.0,0
2014-02-13 23:00:00,26.09,40.0,1016.0,2.0,0
2014-02-14 00:00:00,24.56,43.0,1016.0,2.0,0
2014-02-14 01:00:00,21.83,56.0,1016.0,3.0,0
2014-02-14 02:00:00,19.17,63.0,1016.0,2.0,0
2014-02-14 03:00:00,17.08,55.0,1016.0,2.0,0
2014-02-14 04:00:00,16.11,48.0,1017.0,0.0,0
2014-02-14 05:00:00,15.43,55.0,1017.0,0.0,0
2014-02-14 06:00:00,14.8,68.0,1017.0,0.0,0
2014-02-14 07:00:00,14.27,59.0,1017.0,0.0,0
2014-02-14 08:00:00,13.37,63.0,1017.0,1.0,0
2014-02-14 09:00:00,13.45,71.0,1017.0,0.0,0
2014-02-14 10:00:00,12.62,71.0,1017.0,0.0,0
2014-02-14 11:00:00,11.83,76.0,1017.0,0.0,0
2014-02-14 12:00:00,12.09,66.0,1017.0,0.0,0
2014-02-14 13:00:00,11.78,58.0,1017.0,0.0,0
2014-02-14 14:00:00,11.54,58.0,1017.0,0.0,0
2014-02-14 15:00:00,11.8,58.0,1018.0,1.0,0
2014-02-14 16:00:00,15.33,47.0,1018.0,0.0,0
2014-02-14 17:00:00,19.52,39.0,1018.0,0.0,0
2014-02-14 18:00:00,22.96,37.0,1018.0,2.0,0
2014-02-14 19:00:00,25.78,40.0,1017.0,3.0,0
2014-02-14 20:00:00,26.14,43.0,1017.0,4.0,0
2014-02-14 21:00:00,25.83,40.0,1016.0,3.0,0
2014-02-14 22:00:00,25.69,43.0,1016.0,4.0,0
2014-02-14 23:00:00,25.95,38.0,1016.0,3.0,0
2014-02-15 00:00:00,24.75,52.0,1015.0,4.0,0
2014-02-15 01:00:00,22.85,68.0,1015.0,2.0,0
2014-02-15 02:00:00,20.25,72.0,1015.0,1.0,0
2014-02-15 03:00:00,17.68,87.0,1016.0,3.0,0
2014-02-15 04:00:00,15.93,87.0,1016.0,0.0,0
2014-02-15 05:00:00,15.19,87.0,1016.0,0.0,0
2014-02-15 06:00:00,14.53,72.0,1017.0,0.0,0
2014-02-15 07:00:00,14.1,87.0,1016.0,1.0,0
2014-02-15 08:00:00,13.53,87.0,1016.0,0.0,0
2014-02-15 09:00:00,13.18,82.0,1016.0,0.0,0
2014-02-15 10:00:00,12.65,76.0,1015.0,1.0,0
2014-02-15 11:00:00,12.05,81.0,1015.0,0.0,0
2014-02-15 12:00:00,11.58,76.0,1015.0,0.0,0
2014-02-15 13:00:00,11.63,71.0,1015.0,0.0,0
2014-02-15 14:00:00,11.99,66.0,1015.0,0.0,0
2014-02-15 15:00:00,11.82,62.0,1016.0,0.0,0
2014-02-15 16:00:00,16.01,47.0,1017.0,1.0,0
2014-02-15 17:00:00,19.37,48.0,1017.0,0.0,0
2014-02-15 18:00:00,22.78,28.0,1017.0,0.0,0
2014-02-15 19:00:00,24.73,40.0,1018.0,2.0,0
2014-02-15 20:00:00,26.0,38.0,1017.0,0.0,0
2014-02-15 21:00:00,26.36,43.0,1016.0,3.0,0
2014-02-15 22:00:00,24.85,56.0,1016.0,4.0,0
2014-02-15 23:00:00,24.04,46.0,1016.0,4.0,0
2014-02-16 00:00:00,23.49,43.0,1015.0,2.0,0
2014-02-16 01:00:00,21.77,49.0,1016.0,4.0,0
2014-02-16 02:00:00,19.51,59.0,1015.0,2.0,0
2014-02-16 03:00:00,17.54,68.0,1016.0,2.0,0
2014-02-16 04:00:00,16.66,68.0,1015.0,0.0,0
2014-02-16 05:00:00,16.22,63.0,1016.0,0.0,0
2014-02-16 06:00:00,15.68,72.0,1016.0,0.0,0
2014-02-16 07:00:00,14.87,82.0,1016.0,0.0,0
2014-02-16 08:00:00,14.16,93.0,1016.0,2.0,0
2014-02-16 09:00:00,13.59,82.0,1016.0,3.0,0
2014-02-16 10:00:00,12.97,87.0,1016.0,0.0,0
2014-02-16 11:00:00,12.53,93.0,1016.0,0.0,0
2014-02-16 12:00:00,11.57,87.0,1016.0,0.0,0
2014-02-16 13:00:00,11.26,93.0,1017.0,2.0,0
2014-02-16 14:00:00,11.72,87.0,1017.0,1.0,0
2014-02-16 15:00:00,11.14,93.0,1017.0,2.0,0
2014-02-16 16:00:00,11.71,87.0,1018.0,2.0,0
2014-02-16 17:00:00,14.95,77.0,1018.0,2.0,0
2014-02-16 18:00:00,17.71,67.0,1018.0,0.0,0
2014-02-16 19:00:00,18.8,68.0,1018.0,3.0,0
2014-02-16 20:00:00,18.66,68.0,1018.0,4.0,0
2014-02-16 21:00:00,19.81,56.0,1017.0,3.0,0
2014-02-16 22:00:00,22.22,56.0,1016.0,3.0,0
2014-02-16 23:00:00,22.32,46.0,1016.0,2.0,0
2014-02-17 00:00:00,21.06,63.0,1016.0,3.0,0
2014-02-17 01:00:00,19.67,63.0,1017.0,4.0,0
2014-02-17 02:00:00,16.9,72.0,1017.0,3.0,0
2014-02-17 03:00:00,15.3,82.0,1018.0,2.0,0
2014-02-17 04:00:00,14.38,82.0,1018.0,0.0,0
2014-02-17 05:00:00,13.25,82.0,1019.0,0.0,0
2014-02-17 06:00:00,12.86,82.0,1019.0,0.0,0
2014-02-17 07:00:00,12.18,77.0,1019.0,0.0,0
2014-02-17 08:00:00,11.63,87.0,1018.0,2.0,0
2014-02-17 09:00:00,11.01,87.0,1018.0,0.0,0
2014-02-17 10:00:00,10.52,93.0,1018.0,1.0,0
2014-02-17 11:00:00,9.84,93.0,1018.0,2.0,0
2014-02-17 12:00:00,9.41,93.0,1018.0,0.0,0
2014-02-17 13:00:00,9.86,93.0,1018.0,0.0,0
2014-02-17 14:00:00,10.01,93.0,1018.0,0.0,0
2014-02-17 15:00:00,10.48,81.0,1018.0,0.0,0
2014-02-17 16:00:00,14.62,62.0,1018.0,0.0,0
2014-02-17 17:00:00,17.29,45.0,1019.0,3.0,0
2014-02-17 18:00:00,17.88,77.0,1019.0,5.0,0
2014-02-17 19:00:00,16.97,72.0,1019.0,4.0,0
2014-02-17 20:00:00,17.57,68.0,1019.0,4.0,0
2014-02-17 21:00:00,18.13,68.0,1018.0,4.0,0
2014-02-17 22:00:00,18.65,68.0,1017.0,4.0,0
2014-02-17 23:00:00,17.01,67.0,1017.0,4.0,0
2014-02-18 00:00:00,15.38,67.0,1018.0,5.0,0
2014-02-18 01:00:00,14.3,72.0,1018.0,4.0,0
2014-02-18 02:00:00,13.87,72.0,1018.0,1.0,0
2014-02-18 03:00:00,13.55,72.0,1018.0,0.0,0
2014-02-18 04:00:00,13.72,72.0,1019.0,2.0,0
2014-02-18 05:00:00,13.4,72.0,1019.0,1.0,0
2014-02-18 06:00:00,13.64,67.0,1019.0,0.0,0
2014-02-18 07:00:00,13.63,67.0,1019.0,1.0,0
2014-02-18 08:00:00,13.61,67.0,1019.0,2.0,0
2014-02-18 09:00:00,13.36,67.0,1018.0,1.0,0
2014-02-18 10:00:00,13.32,67.0,1018.0,2.0,0
2014-02-18 11:00:00,12.99,67.0,1018.0,0.0,0
2014-02-18 12:00:00,12.53,67.0,1017.0,0.0,0
2014-02-18 13:00:00,12.26,67.0,1017.0,2.0,0
2014-02-18 14:00:00,11.95,71.0,1018.0,2.0,0
2014-02-18 15:00:00,12.02,71.0,1018.0,0.0,0
2014-02-18 16:00:00,12.29,71.0,1019.0,0.0,0
2014-02-18 17:00:00,13.55,67.0,1019.0,0.0,0
2014-02-18 18:00:00,15.03,63.0,1019.0,1.0,0
2014-02-18 19:00:00,16.48,63.0,1018.0,3.0,0
